S. No,Point_ID,Type,Point X,Point Y, Point Z,Thickness_1,ComponentName_1,MaterialID_1,P1_1,P2_1,P3_1,Distance_1,Thickness_2,ComponentName_2,MaterialID_2,P1_2,P2_2,P3_2,Distance_2,Thickness_3,ComponentName_3,MaterialID_3,P1_3,P2_3,P3_3,Distance_3,Thickness_4,ComponentName_4,MaterialID_4,P1_4,P2_4,P3_4,Distance_4,Thickness_5,ComponentName_5,MaterialID_5,P1_5,P2_5,P3_5,Distance_5,Thickness_6,ComponentName_6,MaterialID_6,P1_6,P2_6,P3_6,Distance_6,Thickness_7,ComponentName_7,MaterialID_7,P1_7,P2_7,P3_7,Distance_7,Thickness_8,ComponentName_8,MaterialID_8,P1_8,P2_8,P3_8,Distance_8,Thickness_9,ComponentName_9,MaterialID_9,P1_9,P2_9,P3_9,Distance_9,Thickness_10,ComponentName_10,MaterialID_10,P1_10,P2_10,P3_10,Distance_10,Thickness_11,ComponentName_11,MaterialID_11,P1_11,P2_11,P3_11,Distance_11,Thickness_12,ComponentName_12,MaterialID_12,P1_12,P2_12,P3_12,Distance_12,Thickness_13,ComponentName_13,MaterialID_13,P1_13,P2_13,P3_13,Distance_13,Thickness_14,ComponentName_14,MaterialID_14,P1_14,P2_14,P3_14,Distance_14,Thickness_15,ComponentName_15,MaterialID_15,P1_15,P2_15,P3_15,Distance_15,Thickness_16,ComponentName_16,MaterialID_16,P1_16,P2_16,P3_16,Distance_16,Thickness_17,ComponentName_17,MaterialID_17,P1_17,P2_17,P3_17,Distance_17,Thickness_18,ComponentName_18,MaterialID_18,P1_18,P2_18,P3_18,Distance_18,Thickness_19,ComponentName_19,MaterialID_19,P1_19,P2_19,P3_19,Distance_19,A3MS
304,P133,R2,1015.63,371.15,572.2,0.683561927,INNER_SCREEN,46064,1.81E-06,44.8,0.35,3.41E-13,0.930307993,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.236886763,6.765876312,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.169150791,0.528706231,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.683344299,0.010571682,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,6.649543946,3.697596394,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,5.148259503,7.396767347,REAR_BRACKET,46072,1.85E-06,24,0.136,4.569423039,15.83980146,REAR_BRACKET,46072,1.85E-06,24,0.136,5.909571483,5.814424952,A2146801901_600,46101,1.05E-06,3.1,0.32,50.56505135,3.072708707,A2146800801_459,,,,,144.8391434,2.873792536,A2146800801_459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.947
305,P134,R2,1072.4,-71.67,491.87,0.719374074,SCREEN_2,43307,9.70E-08,0.4,0.4,1.98E-12,0.975454855,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.296911568,5.54235713,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.1773595,0.553599596,INNER_SCREEN,46064,1.81E-06,44.8,0.35,2.572285753,0.077593,INNER_SCREEN,46064,1.81E-06,44.8,0.35,3.657955706,3.325414278,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,33.14329564,2.216942852,REAR_BRACKET,46072,1.85E-06,24,0.136,3.325414278,2.771178565,A2146801901_600,46101,1.05E-06,3.1,0.32,28.78302858,2.60E-13,A2146801901_595,46014,9.50E-07,1.15,0.43,2.973453125,2.86E-13,A2146801301_566,46014,9.50E-07,1.15,0.43,88.9853502,3.535591087,A2146800901_195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4764
306,P135,R2,1000.36,373.15,591.42,0.68135945,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.10E-13,0.921558914,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.225254465,7.121137062,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.911703412,0.01047226,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,1.727709672,3.141678115,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,7.679542171,2.132052878,REAR_BRACKET,46072,1.85E-06,24,0.136,34.06717597,2.618065096,A2146801901_600,46101,1.05E-06,3.1,0.32,82.06149534,3.138905522,A2146800801_459,,,,,61.57579844,24.55182744,A0008990188_59,,,,,11.68162495,3.619627873,A0008990188_59,,,,,4.213719546,1.239329278,A0008990188_59,,,,,36.29107933,2.922948313,A2146800801_459,,,,,16.12127881,0.886474493,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2967
307,P136,R2,987.74,389.33,607.59,0.568387065,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.103953959,0,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,1.143493019,1.7672173,SIDE_SUPPORT_BRACKETS,46008,9.70E-08,0.4,0.4,5.649522969,4.399624103,REAR_BRACKET,46072,1.85E-06,24,0.136,49.51647192,2.598848973,A2146801901_600,46101,1.05E-06,3.1,0.32,106.9594094,3.200122943,A2146800801_459,,,,,141.688054,2.968441479,A2146800801_459,,,,,18.68356573,0.627121598,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1891
308,P137,R2,995.83,397.27,597.6,0.574352831,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.104421524,0,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.313264572,9.13688336,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.688739111,0.010442152,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,1.722742469,3.132645723,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,14.61901338,2.08843049,REAR_BRACKET,46072,1.85E-06,24,0.136,27.04517474,2.610538103,A2146801901_600,46101,1.05E-06,3.1,0.32,91.43278505,3.161668839,A2146800801_459,,,,,142.6672189,2.939863227,A2146800801_459,,,,,17.73036603,0.619981441,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7271
309,P138,R2,1011.2,393.68,578.23,0.68615096,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.10E-13,0.9274807,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.233127749,6.745314182,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.168636726,0.526802692,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.66940793,0.010539553,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,1.73881165,3.161866023,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,14.75537477,2.107910682,REAR_BRACKET,46072,1.85E-06,24,0.136,21.03884064,2.951243544,A2146801901_600,46101,1.05E-06,3.1,0.32,68.40052457,3.09275693,A2146800801_459,,,,,144.3888053,2.888672175,A2146800801_459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.8274
310,P139,R2,1020.79,401.9,566.36,0.69222537,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.10E-13,0.933122198,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.240628377,6.78634326,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.169662476,0.530460256,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.69735686,0.010603661,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,1.749388153,3.685126353,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,14.34109793,2.120732264,REAR_BRACKET,46072,1.85E-06,24,0.136,12.72439362,2.650915336,A2146801901_600,46101,1.05E-06,3.1,0.32,60.0730125,3.053858016,A2146800801_459,,,,,145.3999238,2.859810244,A2146800801_459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5041
311,P140,R2,1010.44,425.82,579.84,0.684656833,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.10E-13,0.926738114,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.232140447,6.739913556,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.168501707,0.526193583,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.665856701,0.010531115,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,1.737419473,3.159334479,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,14.7435609,2.106222985,REAR_BRACKET,46072,1.85E-06,24,0.136,24.10922822,2.955551473,A2146801901_600,46101,1.05E-06,3.1,0.32,67.62614083,3.098221498,A2146800801_459,,,,,144.3342032,2.892729297,A2146800801_459,,,,,33.97814981,4.609582288,A2146800601_428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.985
312,P141,R2,995.05,426.12,599.17,0.574410003,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.1043465,0,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,3.22E-13,9.286838459,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.692554737,0.03485622,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,0.114479147,0.01043465,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,1.721504716,3.130394986,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,14.60488401,2.090555919,REAR_BRACKET,46072,1.85E-06,24,0.136,26.86947847,2.602250518,A2146801901_600,46101,1.05E-06,3.1,0.32,93.97471482,3.167572151,A2146800801_459,,,,,142.5964789,2.944250282,A2146800801_459,,,,,18.00623564,0.621077586,A2146802402_4,46064,1.81E-06,44.8,0.35,15.95052491,4.702311427,A2146800601_428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.3149
313,P142,R2,1007.79,456.67,583.8,0.684570476,INNER_SCREEN,46064,1.81E-06,44.8,0.35,5.08E-13,0.924935702,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.229744059,6.726805109,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.168173988,0.525575477,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.656376796,0.010510633,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,1.734040369,3.184239461,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,15.01747405,1.587296168,REAR_BRACKET,46072,1.85E-06,24,0.136,27.40373242,2.627268214,A2146801901_600,46101,1.05E-06,3.1,0.32,70.58439242,3.111852893,A2146800801_459,,,,,144.0712351,2.902851942,A2146800801_459,,,,,13.45733048,0.680643571,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5904
314,P143,R2,1027.29,462.77,559.43,0.685855987,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.10E-13,0.936550223,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.245186092,6.811274347,INNER_SCREEN,46064,1.81E-06,44.8,0.35,5.41730839,0.010642616,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,1.755814906,10.63324432,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,7.459203165,2.128523223,REAR_BRACKET,46072,1.85E-06,24,0.136,12.77113941,2.660654042,A2146801901_600,46101,1.05E-06,3.1,0.32,4.78568899,3.396779482,A2146801901_600,46101,1.05E-06,3.1,0.32,42.10499998,3.032238835,A2146800801_459,,,,,146.1104782,2.843787114,A2146800801_459,,,,,15.5221772,4.372051532,A2146800801_459,,,,,8.730886559,2.588379627,A2146800801_459,,,,,14.1727417,5.005316437,A2146800801_459,,,,,6.475414342,3.015586928,A2146800801_459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0721
315,P144,R2,1023.67,485.38,564.45,0.692287093,INNER_SCREEN,46064,1.81E-06,44.8,0.35,3.22E-13,0.934057413,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.241871788,7.217716376,INNER_SCREEN,46064,1.81E-06,44.8,0.35,3.916888748,0.010614289,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,2.812570344,3.184286637,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,14.8600043,2.122857748,REAR_BRACKET,46072,1.85E-06,24,0.136,12.73714656,2.653572197,A2146801901_600,46101,1.05E-06,3.1,0.32,57.28983969,3.047819686,A2146800801_459,,,,,145.7687576,2.855333439,A2146800801_459,,,,,28.57824501,3.98036883,A2146800801_459,,,,,11.32645533,1.204636082,A2146800601_454,47735,1.01E-06,2.291517,0.3,5.300398763,2.409272165,A2146800601_454,47735,1.01E-06,2.291517,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5303
316,P145,R2,1010.49,478.11,580.84,0.680084971,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.10E-13,0.92627863,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.231529543,6.736571857,INNER_SCREEN,46064,1.81E-06,44.8,0.35,5.357894189,0.010525894,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,1.736558048,3.157768058,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,14.73625094,2.105178702,REAR_BRACKET,46072,1.85E-06,24,0.136,26.62556797,2.527016644,A2146801901_600,46101,1.05E-06,3.1,0.32,66.94171822,0.179038633,A2146800801_459,,,,,147.3063943,2.895272267,A2146800801_459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.7677
317,P146,R2,1007.51,493.66,584.91,0.685550651,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.10E-13,0.924436636,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.229080528,7.353473243,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.026093426,0.596089755,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.094758614,0.010504962,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,1.733104735,3.151673466,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,44.01560491,2.626240444,A2146801901_600,46101,1.05E-06,3.1,0.32,72.18873453,3.115722976,A2146800801_459,,,,,144.0707596,2.905726353,A2146800801_459,,,,,10.02724215,0.902528034,A2146802402_4,46064,1.81E-06,44.8,0.35,3.961480621,0.625602931,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5065
318,P147,R2,1030.56,488.27,555.86,0.696681347,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.10E-13,0.938360018,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.247592297,7.464227417,INNER_SCREEN,46064,1.81E-06,44.8,0.35,3.721667707,0.010663182,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,2.825526056,3.732113708,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,14.39529573,2.132636391,REAR_BRACKET,46072,1.85E-06,24,0.136,12.79581845,2.665795506,A2146801901_600,46101,1.05E-06,3.1,0.32,37.94363869,2.331933238,A2146801901_600,46101,1.05E-06,3.1,0.32,5.01699981,3.021370193,A2146800801_459,,,,,146.4563657,2.835737813,A2146800801_459,,,,,9.799612406,4.385681395,A2146800801_459,,,,,6.35639546,2.942445781,A2146800601_441,47739,1.01E-06,2.291517,0.3,4.82238404,2.228985074,A2146800601_441,47739,1.01E-06,2.291517,0.3,2.269029225,2.912152592,A2146800801_459,,,,,13.87126401,5.986833178,A2146800601_441,47739,1.01E-06,2.291517,0.3,4.069663154,1.4023693,A2146800601_448,46096,9.70E-07,2.3,0.4,0,2.870334084,A2146800601_455,,,,,4.10E-13,1.299525398,A2146800601_455,,,,,,,,,,,,,61.8013
319,P148,R2,1025.28,516.28,563.05,0.579712843,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.10622113,1.14E-13,SCREEN_2,43307,9.70E-08,0.4,0.4,3.33534349,3.219269247,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,24.4619573,2.124422605,REAR_BRACKET,46072,1.85E-06,24,0.136,15.93316954,2.655528256,A2146801901_600,46101,1.05E-06,3.1,0.32,41.69354378,4.643630865,A2146801901_600,46101,1.05E-06,3.1,0.32,8.9588414,3.043442688,A2146800801_459,,,,,145.9596963,2.852089031,A2146800801_459,,,,,19.98645442,7.005591147,A2146800801_459,,,,,1.315797893,2.852088702,A2146800801_459,,,,,2.522901162,4.959429429,A2146800801_459,,,,,5.224301216,14.45023034,A2146800601_454,47735,1.01E-06,2.291517,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.6772
320,P149,R2,1008.27,521.98,584.53,0.577430186,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.105068918,0,SCREEN_2,43307,9.70E-08,0.4,0.4,22.71952989,7.721878658,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,32.70501088,2.626722938,A2146801901_600,46101,1.05E-06,3.1,0.32,71.59859872,3.114401154,A2146800801_459,,,,,144.1778331,2.904744579,A2146800801_459,,,,,12.15744233,2.833607464,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5194
321,P150,R2,1013.26,530.96,578.45,0.580273271,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.105383958,1.14E-13,SCREEN_2,43307,9.70E-08,0.4,0.4,5.928633027,4.341559715,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,20.50192294,2.107679157,REAR_BRACKET,46072,1.85E-06,24,0.136,28.89210725,2.692045139,A2146801901_600,46101,1.05E-06,3.1,0.32,64.04848131,3.094772242,A2146800801_459,,,,,144.8189238,2.88922495,A2146800801_459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4311
322,P151,R2,1039.66,536.66,545.41,0.584281408,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.107250306,0,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,38.28835922,2.831429659,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,27.79674562,3.605349799,A2146800801_459,,,,,166.5616828,7.2603939,A2146800601_441,47739,1.01E-06,2.291517,0.3,4.459955981,1.377232553,A2146800601_441,47739,1.01E-06,2.291517,0.3,29.27741689,8.168962306,A2146800601_448,46096,9.70E-07,2.3,0.4,0,6.59153056,A2146800601_455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9972
323,P152,R2,1020.14,437.81,567.9,0.68479353,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.10E-13,0.932371649,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.239630488,6.780884723,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.16952601,0.530042803,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.693569362,0.010595132,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,1.747981048,3.695978558,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,14.39034959,2.044423363,REAR_BRACKET,46072,1.85E-06,24,0.136,12.71415886,2.648783095,A2146801901_600,46101,1.05E-06,3.1,0.32,62.226534,3.05878372,A2146800801_459,,,,,145.3660359,2.863462926,A2146800801_459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1065
324,P153,R2,991.96,451.32,603.56,0.570015559,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.104139698,0,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,1.145536103,1.770374868,SIDE_SUPPORT_BRACKETS,46008,9.70E-08,0.4,0.4,1.041397561,1.550578212,REAR_BRACKET,46072,1.85E-06,24,0.136,10.73379429,2.711744045,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,43.63453355,2.603492455,A2146801901_600,46101,1.05E-06,3.1,0.32,100.5831001,3.184359143,A2146800801_459,,,,,142.2455647,2.956726037,A2146800801_459,,,,,17.66120946,0.624194645,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8492
325,P154,R2,988.7,389.25,655.08,1.071394306,A2146801901_586,46021,1.05E-06,2.1,0.32,0,4.011260855,A2146801901_596,46016,1.02E-06,2.5,0.27,28.1168502,3.89955375,A2146801901_600,46101,1.05E-06,3.1,0.32,5.653721034,6.004539325,A2146801901_594,40163,0,1,1.00E-03,149.9424262,5.053033029,A2146802402_4,46064,1.81E-06,44.8,0.35,21.56868856,3.520652074,A2146802402_4,46064,1.81E-06,44.8,0.35,31.12328529,3.565139862,A2146800801_459,,,,,78.89421954,3.568453392,A2146800601_452,46014,9.50E-07,1.15,0.43,0,14.27381357,A2146800601_452,46014,9.50E-07,1.15,0.43,9.644371585,0.07723139,A2146827700_FP001_2,,,,,75.25187808,3.158173741,A2146800102_13,47723,6.80E-07,2.00E-02,0.3,32.51531868,2.561265919,A2146800102_13,47723,6.80E-07,2.00E-02,0.3,14.88041913,3.389436922,A2146800102_14,46095,1.10E-06,2.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3236
326,P155,R2,987.52,411.65,654.79,1.18214273,A2146801901_596,46016,1.02E-06,2.5,0.27,6.53E-13,4.531070657,A2146801901_596,46016,1.02E-06,2.5,0.27,24.19832766,3.893446396,A2146801901_600,46101,1.05E-06,3.1,0.32,8.870530592,1.78388725,A2146801901_594,40163,0,1,1.00E-03,30.38443505,3.086044741,A2146801901_594,40163,0,1,1.00E-03,120.7944782,4.427407099,A2146802402_4,46064,1.81E-06,44.8,0.35,22.01138269,3.524727515,A2146802402_4,46064,1.81E-06,44.8,0.35,31.30077176,3.569920594,A2146800801_459,,,,,70.22952275,5.503266172,A2146800601_452,46014,9.50E-07,1.15,0.43,1.62E-07,16.69982325,A2146800601_452,46014,9.50E-07,1.15,0.43,1.614398912,8.33036031,A2146827700_FP001_2,,,,,87.23968961,3.121908172,A2146800102_13,47723,6.80E-07,2.00E-02,0.3,21.06619492,2.558583174,A2146800102_13,47723,6.80E-07,2.00E-02,0.3,11.07993992,1.852552067,A2146800102_14,46095,1.10E-06,2.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2511
327,P156,R2,990.97,431.69,652.8,0.984162376,A2146801901_586,46021,1.05E-06,2.1,0.32,0,3.820617337,A2146801901_596,46016,1.02E-06,2.5,0.27,18.25943748,0.000535222,A2148309800_712,,,,,11.40057564,3.917228837,A2146801901_600,46101,1.05E-06,3.1,0.32,3.045095135,3.340951184,A2146801901_594,40163,0,1,1.00E-03,165.6133934,10.96462658,A2146802402_4,46064,1.81E-06,44.8,0.35,3.503195602,4.484170642,A2146802402_4,46064,1.81E-06,44.8,0.35,25.59705152,3.542655385,A2146800801_459,,,,,53.7555977,4.779126709,A2146800601_452,46014,9.50E-07,1.15,0.43,0,19.83203121,A2146800601_452,46014,9.50E-07,1.15,0.43,115.6772958,3.066312007,A2146800102_13,47723,6.80E-07,2.00E-02,0.3,27.31889318,5.503899812,A2146800102_13,47723,6.80E-07,2.00E-02,0.3,3.573208125,0.415667002,A2146800102_13,47723,6.80E-07,2.00E-02,0.3,0.055343913,3.370182534,A2146800102_14,46095,1.10E-06,2.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.9795
328,P157,R2,991.41,450.83,651.96,1.066929271,A2146801901_586,46021,1.05E-06,2.1,0.32,0,3.953081081,A2146801901_596,46016,1.02E-06,2.5,0.27,12.307283,0.336387512,A2146801901_600,46101,1.05E-06,3.1,0.32,16.31299329,3.925050202,A2146801901_600,46101,1.05E-06,3.1,0.32,4.281534347,5.079007549,A2146801901_594,40163,0,1,1.00E-03,134.4511644,4.280889893,A2146802402_4,46064,1.81E-06,44.8,0.35,38.88130323,4.482237873,A2146802402_4,46064,1.81E-06,44.8,0.35,24.56908844,3.545688824,A2146800801_459,,,,,36.5017104,3.742049677,A2146800801_459,,,,,0.487964225,17.19473497,A2146800601_452,46014,9.50E-07,1.15,0.43,142.8113615,3.036629904,A2146800102_13,47723,6.80E-07,2.00E-02,0.3,20.42588339,2.576654388,A2146800102_13,47723,6.80E-07,2.00E-02,0.3,0.701108061,2.699409113,A2146800102_13,47723,6.80E-07,2.00E-02,0.3,4.047337004,3.372780837,A2146800102_14,46095,1.10E-06,2.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.3234
329,P158,R2,994.52,508.82,647.94,1.040766092,A2146801901_586,46021,1.05E-06,2.1,0.32,0,4.280058605,A2146801901_596,46016,1.02E-06,2.5,0.27,20.31868589,1.481824945,A2148309800_712,,,,,2.370822556,1.459226725,A2148309800_712,,,,,6.623957509,4.152441884,A2146801901_600,46101,1.05E-06,3.1,0.32,0.758640762,0.663207761,A2146801901_600,46101,1.05E-06,3.1,0.32,16.79906102,4.232076722,A2146801901_594,40163,0,1,1.00E-03,174.708376,2.862384877,A2146800801_459,,,,,48.05549633,3.905482264,A2146800601_452,46014,9.50E-07,1.15,0.43,0,15.62211398,A2146800601_452,46014,9.50E-07,1.15,0.43,150.1153641,9.743404004,A2146800102_14,46095,1.10E-06,2.2,0.36,3.254309954,0.01952586,A2146800102_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.4285
330,P159,R2,995.44,527.54,646.42,1.097499918,A2146801901_586,46021,1.05E-06,2.1,0.32,0,3.772960347,A2146801901_596,46016,1.02E-06,2.5,0.27,24.1886011,0.667563652,A2148309800_712,,,,,16.59144864,4.786315666,A2146801901_600,46101,1.05E-06,3.1,0.32,121.190406,3.246679643,A2146802402_4,46064,1.81E-06,44.8,0.35,60.04023519,3.398938939,A2146800801_459,,,,,53.23389921,3.918355154,A2146800601_452,46014,9.50E-07,1.15,0.43,0,15.67342061,A2146800601_452,46014,9.50E-07,1.15,0.43,144.5924201,9.720558853,A2146800102_14,46095,1.10E-06,2.2,0.36,3.246679643,0.019480078,A2146800102_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.8727
